Brach chrom	Brach gene	Start	aliases	annotation
2	Bradi2g39340	39409530	none	none
2	Bradi2g39350	39411876	none	none
2	Bradi2g39360	39422623	none	none
2	Bradi2g39370	39430431	none	none
2	Bradi2g39380	39437078	none	none
2	Bradi2g39390	39459843	none	none
2	Bradi2g39400	39462831	none	none
2	Bradi2g39410	39466278	none	none
2	Bradi2g39420	39477163	none	none
2	Bradi2g39430	39492806	none	none
2	Bradi2g39440	39503688	none	none
2	Bradi2g39450	39508137	none	none
2	Bradi2g39460	39511996	none	none
2	Bradi2g39470	39520929	none	none
2	Bradi2g39480	39533570	none	none
2	Bradi2g39490	39536885	none	none
2	Bradi2g39500	39626725	none	none
2	Bradi2g39510	39667522	none	none
2	Bradi2g39520	39697722	none	none
2	Bradi2g39530	39709047	none	none
2	Bradi2g39540	39730316	none	none
2	Bradi2g39550	39731910	none	none
2	Bradi2g39560	39736276	none	none
2	Bradi2g39570	39739873	none	none
2	Bradi2g39580	39742201	none	none
2	Bradi2g39590	39746201	none	none
2	Bradi2g39600	39756351	none	none
2	Bradi2g39610	39760815	none	none
2	Bradi2g39620	39763425	none	none
2	Bradi2g39630	39777358	none	none
2	Bradi2g39640	39782856	none	none
2	Bradi2g39650	39803089	none	none
2	Bradi2g39660	39813834	none	none
2	Bradi2g39670	39817623	none	none
2	Bradi2g39680	39822170	none	none
2	Bradi2g39690	39828325	none	none
2	Bradi2g39700	39831472	none	none
2	Bradi2g39710	39836249	none	none
2	Bradi2g39720	39840840	none	none
2	Bradi2g39730	39845702	none	none
2	Bradi2g39740	39849060	none	none
2	Bradi2g39750	39850509	none	none
2	Bradi2g39760	39856340	none	none
2	Bradi2g39770	39859831	none	none
2	Bradi2g39780	39863999	none	none
2	Bradi2g39790	39867415	none	none
2	Bradi2g39800	39876071	none	none
2	Bradi2g39810	39878816	none	none
2	Bradi2g39820	39882295	none	none
2	Bradi2g39830	39884957	none	none
2	Bradi2g39840	39886253	none	none
2	Bradi2g39850	39894441	none	none
2	Bradi2g39860	39898071	none	none
2	Bradi2g39870	39905495	none	none
2	Bradi2g39880	39907930	none	none
2	Bradi2g39890	39916810	none	none
2	Bradi2g39900	39921020	none	none
2	Bradi2g39910	39925975	none	none
2	Bradi2g39920	39927353	none	none
2	Bradi2g39930	39929603	none	none
2	Bradi2g39940	39934130	none	none
2	Bradi2g39950	39935869	none	none
2	Bradi2g39960	39939215	none	none
2	Bradi2g39970	39942133	none	none
2	Bradi2g39980	39945156	none	none
2	Bradi2g39990	39958366	none	none
2	Bradi2g40000	39964573	none	none
2	Bradi2g40010	39974578	none	none
2	Bradi2g40020	39982131	none	none
2	Bradi2g40030	39994420	none	none
2	Bradi2g40040	40001275	none	none
2	Bradi2g40050	40003521	none	none
2	Bradi2g40060	40021877	none	none
2	Bradi2g40070	40029157	none	none
2	Bradi2g40080	40031459	none	none
2	Bradi2g40090	40036741	none	none
2	Bradi2g40100	40040253	none	none
2	Bradi2g40110	40049991	none	none
2	Bradi2g40120	40053404	none	none
2	Bradi2g40130	40057242	none	none
2	Bradi2g40140	40060679	none	none
2	Bradi2g40150	40093187	none	none
2	Bradi2g40160	40134385	none	none
2	Bradi2g40170	40145373	none	none
2	Bradi2g40370	40307638	none	none
2	Bradi2g40380	40311903	none	none
2	Bradi2g40390	40343925	none	none
2	Bradi2g40400	40348989	none	none
2	Bradi2g40410	40397457	none	none
2	Bradi2g40420	40456343	none	none
2	Bradi2g40430	40558040	none	none
2	Bradi2g40440	40572946	none	none
2	Bradi2g40450	40579062	none	none
2	Bradi2g40460	40588027	none	none
2	Bradi2g40470	40619233	none	none
2	Bradi2g40480	40627380	none	none
2	Bradi2g40490	40635238	none	none
2	Bradi2g40500	40663273	none	none
2	Bradi2g40510	40674060	none	none
2	Bradi2g40520	40685539	none	none
2	Bradi2g40530	40734870	none	none
2	Bradi2g40540	40765039	none	none
2	Bradi2g40550	40768817	none	none
2	Bradi2g40560	40805590	none	none
2	Bradi2g40570	40810376	none	none
2	Bradi2g40580	40859127	none	none
2	Bradi2g40590	40884442	none	none
2	Bradi2g40600	40888644	none	none
2	Bradi2g40610	40907889	none	none
2	Bradi2g40620	40909035	none	none
2	Bradi2g40630	40936902	none	none
2	Bradi2g40640	40949394	none	none
2	Bradi2g40650	40953972	none	none
2	Bradi2g40660	40959799	none	none
2	Bradi2g40670	40961330	none	none
2	Bradi2g40680	40968770	none	none
2	Bradi2g40690	40976111	none	none
2	Bradi2g40700	40993293	none	none
2	Bradi2g40710	41003763	none	none
2	Bradi2g40720	41014811	none	none
2	Bradi2g40730	41032091	none	none
2	Bradi2g40740	41039133	none	none
2	Bradi2g40750	41060964	none	none
2	Bradi2g40760	41077094	none	none
2	Bradi2g40770	41082025	none	none
2	Bradi2g40780	41088782	none	none
2	Bradi2g40790	41097600	none	none
2	Bradi2g40800	41104676	none	none
2	Bradi2g40810	41114059	none	none
2	Bradi2g40820	41126140	none	none
2	Bradi2g40830	41144742	none	none
2	Bradi2g40840	41153313	none	none
2	Bradi2g40850	41158426	none	none
2	Bradi2g40860	41164508	none	none
2	Bradi2g40870	41172115	none	none
2	Bradi2g40880	41195446	none	none
2	Bradi2g40890	41198486	none	none
2	Bradi2g40900	41203646	none	none
2	Bradi2g40910	41213567	none	none
2	Bradi2g40920	41232850	none	none
2	Bradi2g40930	41252618	none	none
2	Bradi2g40940	41258065	none	none
2	Bradi2g40950	41278904	none	none
2	Bradi2g40960	41307195	none	none
2	Bradi2g40970	41312343	none	none
2	Bradi2g40980	41314960	none	none
2	Bradi2g40990	41318033	none	none
2	Bradi2g41000	41325472	none	none
2	Bradi2g41010	41328190	none	none
2	Bradi2g41020	41329130	none	none
2	Bradi2g41030	41336245	none	none
2	Bradi2g41040	41342196	none	none
2	Bradi2g41050	41346287	none	none
2	Bradi2g41060	41363406	none	none
2	Bradi2g41070	41374513	none	none
2	Bradi2g41080	41376974	none	none
2	Bradi2g41090	41382691	none	none
2	Bradi2g41100	41399974	none	none
2	Bradi2g41110	41403795	none	none
2	Bradi2g41120	41407043	none	none
2	Bradi2g41130	41414179	none	none
2	Bradi2g41140	41421600	none	none
2	Bradi2g41150	41431863	none	none
2	Bradi2g41160	41436989	none	none
2	Bradi2g41170	41440887	none	none
2	Bradi2g41180	41448075	none	none
2	Bradi2g41190	41452154	none	none
2	Bradi2g41200	41462148	none	none
2	Bradi2g41210	41463565	none	none
2	Bradi2g41220	41467905	none	none
2	Bradi2g41230	41475846	none	none
2	Bradi2g41240	41506119	none	none
2	Bradi2g41250	41510415	none	none
2	Bradi2g41260	41513562	none	none
2	Bradi2g41270	41536082	none	none
2	Bradi2g41280	41541962	none	none
2	Bradi2g41290	41563388	none	none
2	Bradi2g41300	41568047	none	none
2	Bradi2g41310	41574286	none	none
2	Bradi2g41320	41603157	none	none
2	Bradi2g41330	41610549	none	none
2	Bradi2g41340	41621763	none	none
2	Bradi2g41350	41627912	none	none
2	Bradi2g41360	41632513	none	none
2	Bradi2g41370	41634895	none	none
2	Bradi2g41380	41638511	none	none
2	Bradi2g41390	41643893	none	none
2	Bradi2g41400	41654305	none	none
2	Bradi2g41410	41667334	none	none
2	Bradi2g41420	41674475	none	none
2	Bradi2g41430	41679039	none	none
2	Bradi2g41440	41680597	none	none
2	Bradi2g41450	41682972	none	none
2	Bradi2g41460	41687334	none	none
2	Bradi2g41470	41689674	none	none
2	Bradi2g41480	41705793	none	none
2	Bradi2g41490	41712097	none	none
2	Bradi2g41500	41745061	none	none
2	Bradi2g41510	41747958	none	none
2	Bradi2g41520	41763843	none	none
2	Bradi2g41530	41768002	none	none
2	Bradi2g41540	41787755	none	none
2	Bradi2g41550	41810710	none	none
2	Bradi2g41560	41819530	none	none
2	Bradi2g41570	41822598	none	none
2	Bradi2g41580	41825393	none	none
2	Bradi2g41590	41879239	none	none
2	Bradi2g41600	41888558	none	none
2	Bradi2g41610	41907038	none	none
2	Bradi2g41620	41954106	none	none
2	Bradi2g41630	41956683	none	none
2	Bradi2g41640	42006204	none	none
2	Bradi2g41650	42027141	none	none
2	Bradi2g41660	42032495	none	none
2	Bradi2g41670	42042778	none	none
2	Bradi2g41680	42052593	none	none
2	Bradi2g41690	42055068	none	none
2	Bradi2g41700	42079109	none	none
2	Bradi2g41710	42100511	none	none
2	Bradi2g41720	42114183	none	none
2	Bradi2g41730	42161056	none	none
2	Bradi2g41740	42171757	none	none
2	Bradi2g41750	42172788	none	none
2	Bradi2g41760	42177707	none	none
2	Bradi2g41770	42182325	none	none
2	Bradi2g41780	42186335	none	none
2	Bradi2g41790	42191660	none	none
2	Bradi2g41800	42198238	none	none
2	Bradi2g41810	42209191	none	none
2	Bradi2g41820	42214826	none	none
2	Bradi2g41830	42234232	none	none
2	Bradi2g41840	42246602	none	none
2	Bradi2g41850	42293436	none	none
2	Bradi2g41860	42297828	none	none
2	Bradi2g41870	42303840	none	none
2	Bradi2g41880	42306368	none	none
2	Bradi2g41890	42315157	none	none
2	Bradi2g41900	42319235	none	none
2	Bradi2g41910	42348537	none	none
2	Bradi2g41920	42353198	none	none
2	Bradi2g41930	42362002	none	none
2	Bradi2g41940	42384964	none	none
2	Bradi2g41950	42403286	none	none
2	Bradi2g41960	42416166	none	none
2	Bradi2g41970	42442974	none	none
2	Bradi2g41980	42449326	none	none
2	Bradi2g41990	42477174	none	none
2	Bradi2g42000	42483612	none	none
2	Bradi2g42010	42499619	none	none
2	Bradi2g42020	42505880	none	none
2	Bradi2g42030	42529156	none	none
2	Bradi2g42040	42532268	none	none
2	Bradi2g42050	42536691	none	none
2	Bradi2g42060	42554865	none	none
2	Bradi2g42070	42565341	none	none
2	Bradi2g42080	42575110	none	none
2	Bradi2g42090	42587075	none	none
2	Bradi2g42100	42591500	none	none
2	Bradi2g42110	42601341	none	none
2	Bradi2g42120	42607740	none	none
2	Bradi2g42130	42609463	none	none
2	Bradi2g42140	42619831	none	none
2	Bradi2g42150	42635557	none	none
2	Bradi2g42160	42647867	none	none
2	Bradi2g42170	42652977	none	none
2	Bradi2g42180	42658824	none	none
2	Bradi2g42190	42663553	none	none
2	Bradi2g42200	42704141	none	none
2	Bradi2g42210	42709625	none	none
2	Bradi2g42220	42714713	none	none
2	Bradi2g42230	42718335	none	none
2	Bradi2g42240	42727240	none	none
2	Bradi2g42250	42731903	none	none
2	Bradi2g42260	42739994	none	none
2	Bradi2g42270	42748622	none	none
2	Bradi2g42280	42757003	none	none
2	Bradi2g42290	42760819	none	none
2	Bradi2g42300	42772167	none	none
2	Bradi2g42310	42774069	none	none
2	Bradi2g42320	42799448	none	none
2	Bradi2g42330	42803614	none	none
2	Bradi2g42340	42824554	none	none
2	Bradi2g42350	42839742	none	none
2	Bradi2g42360	42842739	none	none
2	Bradi2g42370	42849266	none	none
2	Bradi2g42380	42853806	none	none
2	Bradi2g42390	42864330	none	none
2	Bradi2g42400	42868064	none	none
2	Bradi2g42410	42869359	none	none
2	Bradi2g42420	42888626	none	none
2	Bradi2g42430	42924128	none	none
2	Bradi2g42440	42963195	none	none
2	Bradi2g42450	42965903	none	none
2	Bradi2g42460	42971235	none	none
2	Bradi2g42470	42974168	none	none
2	Bradi2g42480	42982671	none	none
2	Bradi2g42490	42990647	none	none
2	Bradi2g42500	42993960	none	none
2	Bradi2g42510	43008371	none	none
2	Bradi2g42520	43010621	none	none
2	Bradi2g42530	43019010	none	none
2	Bradi2g42540	43022870	none	none
2	Bradi2g42550	43030404	none	none
2	Bradi2g42560	43032088	none	none
2	Bradi2g42570	43042930	none	none
2	Bradi2g42580	43045158	none	none
2	Bradi2g42590	43062464	none	none
2	Bradi2g42600	43066297	none	none
2	Bradi2g42610	43070926	none	none
2	Bradi2g42620	43095779	none	none
2	Bradi2g42630	43102502	none	none
2	Bradi2g42640	43113497	none	none
2	Bradi2g42650	43153034	none	none
2	Bradi2g42660	43158643	none	none
2	Bradi2g42670	43167140	none	none
2	Bradi2g42680	43169490	none	none
2	Bradi2g42690	43177055	none	none
2	Bradi2g42700	43185172	none	none
2	Bradi2g42710	43189115	none	none
2	Bradi2g42720	43191939	none	none
2	Bradi2g42730	43194756	none	none
2	Bradi2g42740	43205431	none	none
2	Bradi2g42750	43211035	none	none
2	Bradi2g42760	43217164	none	none
2	Bradi2g42770	43222483	none	none
2	Bradi2g42780	43235421	none	none
2	Bradi2g42790	43239671	none	none
2	Bradi2g42800	43246482	none	none
2	Bradi2g42810	43255998	none	none
2	Bradi2g42820	43264921	none	none
2	Bradi2g42830	43276444	none	none
2	Bradi2g42840	43295431	none	none
2	Bradi2g42850	43298158	none	none
2	Bradi2g42860	43305787	none	none
2	Bradi2g42870	43315564	none	none
2	Bradi2g42880	43322469	none	none
2	Bradi2g42890	43325409	none	none
2	Bradi2g42900	43344772	none	none
2	Bradi2g42910	43392183	none	none
2	Bradi2g42920	43394651	none	none
2	Bradi2g42930	43409702	none	none
2	Bradi2g42940	43420504	none	none
2	Bradi2g42950	43421593	none	none
2	Bradi2g42960	43433672	none	none
2	Bradi2g42970	43437249	none	none
2	Bradi2g42980	43445433	none	none
2	Bradi2g42990	43455739	none	none
2	Bradi2g43000	43467872	none	none
2	Bradi2g43010	43475928	none	none
2	Bradi2g43020	43478327	none	none
2	Bradi2g43030	43489199	none	none
2	Bradi2g43040	43500193	none	none
2	Bradi2g43050	43503335	none	none
2	Bradi2g43060	43527879	none	none
2	Bradi2g43070	43536289	none	none
2	Bradi2g43080	43551169	none	none
2	Bradi2g43090	43573564	none	none
2	Bradi2g43100	43597339	none	none
2	Bradi2g43110	43602944	none	none
2	Bradi2g43120	43617645	none	none
2	Bradi2g43130	43636353	none	none
2	Bradi2g43140	43650148	none	none
2	Bradi2g43150	43651504	none	none
2	Bradi2g43160	43670505	none	none
2	Bradi2g43170	43678679	none	none
2	Bradi2g43180	43683633	none	none
2	Bradi2g43190	43694721	none	none
2	Bradi2g43200	43703529	none	none
2	Bradi2g43210	43710525	none	none
2	Bradi2g43220	43723005	none	none
2	Bradi2g43230	43728146	none	none
2	Bradi2g43240	43736195	none	none
2	Bradi2g43250	43740206	none	none
2	Bradi2g43260	43755161	none	none
2	Bradi2g43270	43762605	none	none
2	Bradi2g43280	43773062	none	none
2	Bradi2g43290	43781813	none	none
2	Bradi2g43300	43789645	none	none
2	Bradi2g43310	43793022	none	none
2	Bradi2g43320	43824517	none	none
2	Bradi2g43330	43835998	none	none
2	Bradi2g43340	43839363	none	none
2	Bradi2g43350	43845687	none	none
2	Bradi2g43360	43853292	none	none
2	Bradi2g43370	43862384	none	none
2	Bradi2g43380	43876875	none	none
2	Bradi2g43390	43886705	none	none
2	Bradi2g43400	43893983	none	none
2	Bradi2g43410	43899039	none	none
2	Bradi2g43420	43905659	none	none
2	Bradi2g43430	43921966	none	none
2	Bradi2g43440	43923557	none	none
2	Bradi2g43450	43934886	none	none
2	Bradi2g43460	43935718	none	none
2	Bradi2g43470	43955611	none	none
2	Bradi2g43480	43959560	none	none
2	Bradi2g43490	43967289	none	none
2	Bradi2g43500	43971024	none	none
2	Bradi2g43510	43977676	none	none
2	Bradi2g43520	43979726	none	none
2	Bradi2g43530	43992315	none	none
2	Bradi2g43540	43996880	none	none
2	Bradi2g43550	44008224	none	none
2	Bradi2g43560	44015905	none	none
2	Bradi2g43570	44026167	none	none
2	Bradi2g43580	44034204	none	none
2	Bradi2g43590	44058995	none	none
2	Bradi2g43600	44068801	none	none
2	Bradi2g43610	44076336	none	none
2	Bradi2g43620	44080442	none	none
2	Bradi2g43630	44083850	none	none
2	Bradi2g43640	44086931	none	none
2	Bradi2g43650	44108581	none	none
2	Bradi2g43660	44139181	none	none
2	Bradi2g43670	44149480	none	none
2	Bradi2g43680	44152779	none	none
2	Bradi2g43690	44169239	none	none
2	Bradi2g43700	44173271	none	none
2	Bradi2g43710	44193897	none	none
2	Bradi2g43720	44201636	none	none
2	Bradi2g43730	44213389	none	none
2	Bradi2g43740	44223084	none	none
2	Bradi2g43750	44249735	none	none
2	Bradi2g43760	44254907	none	none
2	Bradi2g43770	44260685	none	none
2	Bradi2g43780	44267531	none	none
2	Bradi2g43790	44275678	none	none
2	Bradi2g43800	44282043	none	none
2	Bradi2g43810	44288703	none	none
2	Bradi2g43820	44297829	none	none
2	Bradi2g43830	44312899	none	none
2	Bradi2g43840	44322808	none	none
2	Bradi2g43850	44334921	none	none
2	Bradi2g43860	44359247	none	none
2	Bradi2g43870	44365778	none	none
2	Bradi2g43880	44383959	none	none
2	Bradi2g43890	44387476	none	none
2	Bradi2g43900	44403124	none	none
2	Bradi2g43910	44420445	none	none
2	Bradi2g43920	44424903	none	none
2	Bradi2g43930	44431089	none	none
2	Bradi2g43940	44436542	none	none
2	Bradi2g43950	44446009	none	none
2	Bradi2g43960	44464350	none	none
2	Bradi2g43970	44472099	none	none
2	Bradi2g43980	44479160	none	none
2	Bradi2g43990	44486217	none	none
2	Bradi2g44000	44490217	none	none
2	Bradi2g44010	44494823	none	none
2	Bradi2g44020	44506348	none	none
2	Bradi2g44030	44512642	none	none
2	Bradi2g44040	44536333	none	none
2	Bradi2g44050	44543658	none	none
2	Bradi2g44060	44551803	none	none
2	Bradi2g44070	44563741	none	none
2	Bradi2g44080	44573001	none	none
2	Bradi2g44090	44578672	none	none
2	Bradi2g44100	44594725	none	none
2	Bradi2g44110	44595713	none	none
2	Bradi2g44120	44599056	none	none
2	Bradi2g44130	44602240	none	none
2	Bradi2g44140	44607902	none	none
2	Bradi2g44150	44637898	none	none
2	Bradi2g44160	44653140	none	none
2	Bradi2g44170	44665728	none	none
2	Bradi2g44180	44676393	none	none
2	Bradi2g44190	44682321	none	none
2	Bradi2g44200	44696926	none	none
2	Bradi2g44210	44718123	none	none
2	Bradi2g44220	44729449	none	none
2	Bradi2g44230	44737820	none	none
2	Bradi2g44240	44750823	none	none
2	Bradi2g44250	44759456	none	none
2	Bradi2g44260	44761260	none	none
2	Bradi2g44270	44782012	none	none
2	Bradi2g44280	44790248	none	none
2	Bradi2g44290	44798983	none	none
2	Bradi2g44300	44828280	none	none
2	Bradi2g44310	44831589	none	none
2	Bradi2g44320	44839226	none	none
2	Bradi2g44330	44842872	none	none
2	Bradi2g44340	44846065	none	none
2	Bradi2g44350	44852084	none	none
2	Bradi2g44360	44870211	none	none
2	Bradi2g44370	44874380	none	none
2	Bradi2g44380	44879733	none	none
2	Bradi2g44390	44892046	none	none
2	Bradi2g44400	44901234	none	none
2	Bradi2g44410	44909317	none	none
2	Bradi2g44420	44911944	none	none
2	Bradi2g44430	44923595	none	none
2	Bradi2g44440	44943413	none	none
2	Bradi2g44450	44946096	none	none
2	Bradi2g44460	44958013	none	none
2	Bradi2g44470	44964272	none	none
2	Bradi2g44480	44966959	none	none
2	Bradi2g44490	44968703	none	none
2	Bradi2g44500	44984834	none	none
2	Bradi2g44510	44987321	none	none
2	Bradi2g44520	45000522	none	none
2	Bradi2g44530	45001990	none	none
2	Bradi2g44540	45008528	none	none
2	Bradi2g44550	45015255	none	none
2	Bradi2g44750	45118618	none	none
2	Bradi2g44760	45125090	none	none
2	Bradi2g44770	45132202	none	none
2	Bradi2g44780	45143090	none	none
2	Bradi2g44790	45144189	none	none
2	Bradi2g44800	45170014	none	none
2	Bradi2g44810	45176472	none	none
2	Bradi2g44820	45203763	none	none
2	Bradi2g44830	45214133	none	none
2	Bradi2g44840	45221312	none	none
2	Bradi2g44850	45254002	none	none
2	Bradi2g44860	45261602	none	none
2	Bradi2g44870	45274740	none	none
2	Bradi2g44880	45277781	none	none
2	Bradi2g44890	45282091	none	none
2	Bradi2g44900	45288282	none	none
2	Bradi2g44910	45294740	none	none
2	Bradi2g44920	45307045	none	none
2	Bradi2g44930	45311190	none	none
2	Bradi2g44940	45323041	none	none
2	Bradi2g44950	45333573	none	none
2	Bradi2g44960	45346933	none	none
2	Bradi2g44970	45350392	none	none
2	Bradi2g44980	45361012	none	none
2	Bradi2g44990	45375715	none	none
2	Bradi2g45000	45381734	none	none
2	Bradi2g45010	45394037	none	none
2	Bradi2g45020	45408412	none	none
2	Bradi2g45030	45410488	none	none
2	Bradi2g45040	45422969	none	none
2	Bradi2g45050	45424656	none	none
2	Bradi2g45060	45430166	none	none
2	Bradi2g45070	45435890	none	none
2	Bradi2g45080	45440454	none	none
2	Bradi2g45090	45445806	none	none
2	Bradi2g45100	45454736	none	none
2	Bradi2g45110	45472945	none	none
2	Bradi2g45120	45479644	none	none
2	Bradi2g45130	45492508	none	none
2	Bradi2g45140	45495760	none	none
2	Bradi2g45150	45526785	none	none
2	Bradi2g45160	45542076	none	none
2	Bradi2g45170	45547400	none	none
2	Bradi2g45180	45571152	none	none
2	Bradi2g45190	45579196	none	none
2	Bradi2g45200	45582957	none	none
2	Bradi2g45210	45590462	none	none
2	Bradi2g45220	45596075	none	none
