BOPA_C	U35 Rice Locus	U35 Rice E-Score	U35_Rice Description
11_21318	LOC_Os11g02464	0	"protein vacuolar sorting receptor 1 precursor, putative, expressed"
12_30214	LOC_Os04g12970	3.00E-90	"protein indole-3-acetate beta-glucosyltransferase, putative, expressed"
12_20059	LOC_Os12g01570	2.00E-73	"protein nodulin-like family protein, expressed"
12_10508	LOC_Os11g01380	0	"protein clathrin heavy chain, putative, expressed"
11_21536	LOC_Os12g01530	1.00E-116	"protein ferritin-1, chloroplast precursor, putative, expressed"
12_31117	LOC_Os12g01530	1.00E-116	"protein ferritin-1, chloroplast precursor, putative, expressed"
11_20239	LOC_Os06g15420	0	"protein asparagine synthetase, putative, expressed"
12_10079	LOC_Os05g19370	1.00E-115	"protein 60S ribosomal protein L15, putative, expressed"
11_21148	LOC_Os09g01960	3.00E-40	"protein sucrose responsive element binding protein, putative, expressed"
12_10264	LOC_Os11g01510	0	"protein ubiquitin-activating enzyme E1 2, putative, expressed"
11_20105	LOC_Os12g01030	1.00E-86	"protein monoglyceride lipase, putative"
11_20306	LOC_Os09g02700	0	"protein polyadenylate-binding protein 2, putative, expressed"
12_30747	LOC_Os01g14790	4.00E-44	protein expressed protein
12_10899	LOC_Os02g21250	2.00E-91	"protein coatomer subunit zeta-1, putative, expressed"
12_30644	LOC_Os07g16040	1.00E-168	"protein glyoxylate reductase, putative, expressed"
12_30538	LOC_Os08g21350	0	"protein cig3, putative, expressed"
12_31183	LOC_Os09g03620	1.00E-169	"protein nodulation receptor kinase precursor, putative, expressed"
11_11240	LOC_Os09g04440	1.00E-133	"protein ATP binding protein, putative, expressed"
12_11151	LOC_Os09g07500	1.00E-146	"protein PRP3 pre-mRNA processing factor 3, putative, expressed"
11_20283	LOC_Os09g07510	0	"protein serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit Abeta isoform, putative, expressed"
11_20961	LOC_Os09g07660	0	"protein ubiquinone biosynthesis protein ubiB, putative, expressed"
12_20981	LOC_Os09g08420	0	"protein protein kinase G11A, putative, expressed"
12_10034	LOC_Os09g08430	6.00E-83	"protein 60S ribosomal protein L17, putative, expressed"
12_11512	LOC_Os09g08660	1.00E-85	"protein 4-nitrophenylphosphatase, putative, expressed"
11_20501	LOC_Os09g09480	1.00E-109	"protein charged multivesicular body protein 4b, putative, expressed"
12_31340	LOC_Os09g10710	4.00E-59	"protein ENT domain containing protein, expressed"
12_31451	LOC_Os09g10770	1.00E-159	"protein type II DNA topoisomerase VI subunit B, putative, expressed"
12_11363	LOC_Os09g11450	6.00E-82	"protein sodium/hydrogen exchanger family protein, expressed"
12_30700	LOC_Os09g12230	4.00E-80	"protein ubiquitin-conjugating enzyme E2-17 kDa, putative, expressed"
11_10840	LOC_Os09g12290	1.00E-108	"protein bifunctional aspartokinase/homoserine dehydrogenase 2, chloroplast precursor, putative, expressed"
12_31503	LOC_Os09g12540	1.00E-124	"protein chlorophyll a-b binding protein, chloroplast precursor, putative, expressed"
11_10671	LOC_Os09g12560	0	"protein ferrochelatase-2, chloroplast precursor, putative, expressed"
11_20372	LOC_Os09g12570	1.00E-77	"protein ubiquitin-conjugating enzyme spm2, putative, expressed"
12_30111	LOC_Os09g14520	1.00E-163	protein expressed protein
12_31062	LOC_Os09g14670	0	"protein phosphoenolpyruvate carboxylase 2, putative, expressed"
12_31064	LOC_Os09g14670	0	"protein phosphoenolpyruvate carboxylase 2, putative, expressed"
12_31280	LOC_Os07g44230	3.00E-70	"protein ribonuclease P, putative, expressed"
11_21200	LOC_Os08g29669	2.00E-48	"protein cytochrome b5, putative, expressed"
12_10725	LOC_Os08g30790	1.00E-139	"protein hypersensitive-induced response protein, putative, expressed"
11_11221	LOC_Os09g16920	0	"protein desaturase/cytochrome b5 protein, putative, expressed"
11_21508	LOC_Os09g17600	1.00E-168	protein expressed protein
12_11385	LOC_Os09g17600	1.00E-168	protein expressed protein
11_11159	LOC_Os09g19560	0	"protein protein arginine N-methyltransferase 1, putative, expressed"
12_30515	LOC_Os09g19890	0	protein expressed protein
12_30011	LOC_Os09g19930	0	"protein protein HOTHEAD precursor, putative, expressed"
12_11089	LOC_Os09g20350	1.00E-125	"protein DRE binding factor 1, putative, expressed"
12_31032	LOC_Os11g10510	3.00E-43	"protein alcohol dehydrogenase 2, putative, expressed"
12_31033	LOC_Os11g10510	3.00E-43	"protein alcohol dehydrogenase 2, putative, expressed"
12_31034	LOC_Os11g10510	3.00E-43	"protein alcohol dehydrogenase 2, putative, expressed"
12_31035	LOC_Os11g10510	3.00E-43	"protein alcohol dehydrogenase 2, putative, expressed"
11_20265	LOC_Os09g20390	1.00E-146	protein expressed protein
11_21344	LOC_Os09g20640	1.00E-178	"protein serine/threonine-protein kinase 16, putative, expressed"
11_11281	LOC_Os09g23350	1.00E-142	"protein ATTPS6, putative, expressed"
11_20441	LOC_Os09g23660	1.00E-142	"protein ZIM motif family protein, expressed"
12_30745	LOC_Os09g23690	1.00E-121	"protein UBX domain containing protein, expressed"
12_31477	LOC_Os03g38590	1.00E-154	"protein SC3 protein, putative, expressed"
11_20713	LOC_Os09g24440	0	protein expressed protein
12_21036	LOC_Os09g27210	1.00E-138	"protein lecithine cholesterol acyltransferase-like protein, putative, expressed"
11_21275	LOC_Os09g27140	1.00E-110	protein expressed protein
11_21121	LOC_Os09g27030	0	"protein thiol protease aleurain precursor, putative, expressed"
11_21239	LOC_Os09g39980	2.00E-95	protein expressed protein
11_10641	LOC_Os01g33030	1.00E-149	"protein brix domain-containing protein 1, putative, expressed"
12_30080	LOC_Os09g26620	2.00E-51	"protein auxin-repressed protein, putative, expressed"
12_10203	LOC_Os09g26880	0	"protein aldehyde dehydrogenase family 7 member A1, putative, expressed"
12_20278	LOC_Os09g26880	0	"protein aldehyde dehydrogenase family 7 member A1, putative, expressed"
12_11438	LOC_Os11g10760	2.00E-30	"protein NBS-LRR disease resistance protein, putative, expressed"
11_20392	LOC_Os09g26730	7.00E-96	"protein chaperonin, chloroplast precursor, putative, expressed"
11_11249	LOC_Os09g26780	6.00E-60	"protein pnFL-2, putative, expressed"
12_30007	LOC_Os09g26810	1.00E-131	"protein chlorophyll a-b binding protein, chloroplast precursor, putative, expressed"
12_30966	LOC_Os09g40000	0	protein expressed protein
12_20350	LOC_Os07g08160	1.00E-47	"protein early light-induced protein, chloroplast precursor, putative, expressed"
12_10548	LOC_Os07g03230	0	"protein eukaryotic translation initiation factor 3 subunit 8, putative, expressed"
12_20297	LOC_Os09g25760	1.00E-114	"protein senescence-associated protein DH, putative, expressed"
12_30719	LOC_Os09g25770	1.00E-116	"protein nodulin-like protein 5NG4, putative, expressed"
11_20367	LOC_Os02g17940	1.00E-128	"protein leucoanthocyanidin dioxygenase, putative, expressed"
11_21001	LOC_Os09g24980	1.00E-107	"protein golgi SNARE 12 protein, putative, expressed"
12_10953	LOC_Os09g25690	8.00E-54	protein conserved hypothetical protein
11_21309	LOC_Os09g25310	3.00E-95	"protein 26S proteasome non-ATPase regulatory subunit 9, putative, expressed"
12_20818	LOC_Os09g25580	0	"protein MGDG synthase type A, putative, expressed"
11_10183	LOC_Os01g37910	0	"protein vacuolar processing enzyme precursor, putative, expressed"
12_10634	LOC_Os05g28090	1.00E-72	protein expressed protein
11_10127	LOC_Os08g33820	1.00E-116	"protein chlorophyll a-b binding protein 4, chloroplast precursor, putative, expressed"
11_21133	LOC_Os09g24700	1.00E-133	protein expressed protein
12_21128	LOC_Os09g24710	1.00E-176	"protein hydrolases or acyltransferases, putative, expressed"
11_20236	LOC_Os09g27420	0	"protein formate--tetrahydrofolate ligase, putative, expressed"
12_10633	LOC_Os09g24260	0	"protein nucleotide binding protein, putative, expressed"
11_20096	LOC_Os09g27610	4.00E-36	protein conserved hypothetical protein
11_10167	LOC_Os02g53180	1.00E-151	"protein 1-aminocyclopropane-1-carboxylate oxidase 1, putative, expressed"
11_20246	LOC_Os09g27750	1.00E-154	"protein 1-aminocyclopropane-1-carboxylate oxidase 1, putative, expressed"
12_10140	LOC_Os09g27830	0	"protein OsPDIL2-3 - Oryza sativa protein disulfide isomerase, expressed"
11_20736	LOC_Os09g28050	0	"protein asparate aminotransferase, putative, expressed"
12_11515	LOC_Os09g28050	0	"protein asparate aminotransferase, putative, expressed"
11_11355	LOC_Os09g29404	1.00E-138	"protein glycogen operon protein glgX, putative, expressed"
12_30314	LOC_Os08g36994	1.00E-80	"protein protein transport protein Sec23B, putative, expressed"
11_20645	LOC_Os09g28510	6.00E-41	"protein EF hand family protein, expressed"
12_21186	LOC_Os09g28570	0	"protein zinc-binding alcohol dehydrogenase domain-containing protein 2, putative, expressed"
11_21445	LOC_Os09g28810	1.00E-107	protein expressed protein
11_21480	LOC_Os09g29070	0	"protein glucose-6-phosphate isomerase, putative, expressed"
12_31427	LOC_Os09g29630	6.00E-37	"protein NOL1/NOP2/sun family protein, expressed"
12_10674	LOC_Os09g29810	1.00E-25	"protein retrotransposon protein, putative, unclassified, expressed"
12_31361	LOC_Os09g30130	0	"protein CSLE6 - cellulose synthase-like family E, expressed"
11_10524	LOC_Os09g30340	2.00E-57	"protein photosystem I reaction center subunit V, chloroplast precursor, putative, expressed"
12_11106	LOC_Os07g12110	0	"protein eukaryotic translation initiation factor 3 subunit 6, putative, expressed"
11_21150	LOC_Os07g39020	1.00E-100	"protein subtilisin-like protease precursor, putative, expressed"
12_10930	LOC_Os09g30439	0	"protein heat shock protein 81-3, putative, expressed"
11_11290	LOC_Os09g30474	1.00E-153	"protein lipid binding protein, putative, expressed"
12_21497	LOC_Os09g30474	1.00E-153	"protein lipid binding protein, putative, expressed"
11_10578	LOC_Os08g01690	6.00E-26	"protein vegetative cell wall protein gp1 precursor, putative, expressed"
11_20497	LOC_Os07g02850	6.00E-48	protein expressed protein
12_31271	LOC_Os09g32040	1.00E-115	"protein no apical meristem protein, expressed"
11_20526	LOC_Os09g32090	1.00E-119	"protein methyl-binding domain protein MBD111, putative, expressed"
12_11134	LOC_Os09g31486	0	"protein heat shock 70 kDa protein, mitochondrial precursor, putative, expressed"
12_30533	LOC_Os09g31970	0	"protein 3-hydroxy-3-methylglutaryl-coenzyme A reductase 3, putative, expressed"
11_20097	LOC_Os09g32030	5.00E-66	protein expressed protein
11_10518	LOC_Os09g32220	1.00E-125	"protein protein pob, putative, expressed"
12_30834	LOC_Os09g32220	1.00E-125	"protein protein pob, putative, expressed"
11_10771	LOC_Os09g32274	3.00E-67	"protein 30S ribosomal protein S16, putative, expressed"
11_20449	LOC_Os09g32526	6.00E-71	"protein FK506-binding protein 2-1 precursor, putative, expressed"
11_11473	LOC_Os09g32532	2.00E-67	"protein 60S ribosomal protein L32, putative, expressed"
12_30182	LOC_Os09g32840	0	"protein nucleotide pyrophosphatase/phosphodiesterase, putative, expressed"
11_20850	LOC_Os08g23180	1.00E-173	"protein fasciclin-like arabinogalactan protein 8 precursor, putative, expressed"
12_10408	LOC_Os09g32690	5.00E-67	"protein ubiquitin-protein ligase/ zinc ion binding protein, putative, expressed"
11_10622	LOC_Os07g04690	0	"protein UDP-arabinose 4-epimerase 1, putative, expressed"
11_21421	LOC_Os09g33559	2.00E-51	"protein rhodopsin-like receptor, putative, expressed"
11_10414	LOC_Os09g04670	3.00E-71	"protein DAG protein, chloroplast precursor, putative, expressed"
11_20327	LOC_Os09g33500	0	"protein pyruvate dehydrogenase E1 component subunit beta, mitochondrial precursor, putative, expressed"
11_11350	LOC_Os09g33600	2.00E-41	"protein VAN3, putative, expressed"
12_20403	LOC_Os09g33810	1.00E-149	"protein ankyrin repeat domain-containing protein 2, putative, expressed"
12_30098	LOC_Os09g33876	1.00E-154	"protein ARIADNE-like protein ARI5, putative, expressed"
11_20018	LOC_Os03g11370	5.00E-29	"protein auxin response factor 23, putative, expressed"
11_20134	LOC_Os11g37890	0	"protein GDP-mannose 3,5-epimerase 2, putative, expressed"
11_10024	LOC_Os09g34280	1.00E-48	"protein protein binding protein, putative, expressed"
11_20549	LOC_Os12g10730	1.00E-101	"protein glutathione S-transferase, putative, expressed"
12_10844	LOC_Os06g36050	0.000000002	protein expressed protein
12_31417	LOC_Os09g34190	0	"protein acyl-coenzyme A thioesterase 9, mitochondrial precursor., putative, expressed"
11_21314	LOC_Os09g34310	4.00E-36	protein expressed protein
11_21321	LOC_Os09g34850	3.00E-56	"protein delta DNA polymerase, putative, expressed"
11_10834	LOC_Os09g34910	1.00E-113	"protein nucleolar RNA helicase 2, putative, expressed"
12_30850	LOC_Os09g35010	4.00E-57	"protein dehydration-responsive element-binding protein 1B, putative, expressed"
12_30854	LOC_Os09g35010	5.00E-11	"protein dehydration-responsive element-binding protein 1B, putative, expressed"
12_30855	LOC_Os09g35010	5.00E-11	"protein dehydration-responsive element-binding protein 1B, putative, expressed"
12_30847	LOC_Os09g35020	1.00E-68	"protein dehydration-responsive element-binding protein 1D, putative, expressed"
11_20320	LOC_Os09g35030	2.00E-81	"protein sbCBF6, putative, expressed"
12_30852	LOC_Os09g35030	2.00E-81	"protein sbCBF6, putative, expressed"
12_10077	LOC_Os11g37890	0	"protein GDP-mannose 3,5-epimerase 2, putative, expressed"
11_20795	LOC_Os09g34100	1.00E-180	"protein hydroxyacylglutathione hydrolase 2, mitochondrial precursor, putative, expressed"
11_21168	LOC_Os10g01134	0	"protein serine carboxypeptidase 1 precursor, putative, expressed"
11_21061	LOC_Os09g35630	4.00E-99	"protein protein binding protein, putative, expressed"
12_30705	LOC_Os09g35710	0	"protein SAY1, putative, expressed"
12_31236	LOC_Os09g35790	1.00E-145	"protein heat shock factor protein 7, putative, expressed"
11_20805	LOC_Os09g35810	1.00E-133	"protein NC domain containing protein, expressed"
12_10507	LOC_Os09g35970	1.00E-137	"protein 6-phosphogluconolactonase, putative, expressed"
11_11273	LOC_Os09g35880	9.00E-98	"protein salt tolerance-like protein, putative, expressed"
11_10477	LOC_Os02g32520	0	"protein ERD1 protein, chloroplast precursor, putative, expressed"
12_30056	LOC_Os09g36220	0	"protein two-component response regulator-like PRR95, putative, expressed"
12_30456	LOC_Os09g36300	0	"protein lon protease homolog 1, mitochondrial precursor, putative, expressed"
11_11341	LOC_Os05g25450	1.00E-127	"protein protein kinase, putative, expressed"
12_30619	LOC_Os09g36770	0	"protein calcium lipid binding protein-like, putative, expressed"
11_11200	LOC_Os09g37100	0	"protein phospholipase D delta, putative, expressed"
12_11245	LOC_Os09g37967	2.00E-49	"protein legumin-like protein, putative, expressed"
11_10094	LOC_Os09g38030	0	"protein UTP--glucose-1-phosphate uridylyltransferase, putative, expressed"
11_20629	LOC_Os09g38370	5.00E-91	"protein signal peptidase complex subunit 3, putative, expressed"
11_20637	LOC_Os09g38530	0	"protein transmembrane 9 superfamily protein member 4, putative, expressed"
12_11298	LOC_Os09g38550	1.00E-159	"protein protein phosphatase 2C isoform gamma, putative, expressed"
11_20127	LOC_Os09g13610	1.00E-10	"protein PFT1, putative, expressed"
12_30524	LOC_Os09g38620	0	"protein NADPH--cytochrome P450 reductase, putative, expressed"
12_31278	LOC_Os04g28620	1.00E-62	"protein male sterility protein 2, putative, expressed"
11_11507	LOC_Os09g38750	9.00E-88	protein expressed protein
11_21422	LOC_Os09g39020	1.00E-64	protein expressed protein
12_20045	LOC_Os03g46730	5.00E-31	protein expressed protein
11_11456	LOC_Os03g44820	6.00E-58	"protein glutamyl-tRNA, putative, expressed"
12_30377	LOC_Os03g44800	2.00E-43	protein expressed protein
11_11024	LOC_Os01g67134	9.00E-61	"protein 60S ribosomal protein L5-1, putative, expressed"
11_21325	LOC_Os03g43720	0	"protein synaptic vesicle 2-related protein, putative, expressed"
12_11535	LOC_Os03g43990	1.00E-115	"protein transposon protein, putative, Mutator sub-class, expressed"
12_10228	LOC_Os03g44150	0	"protein ornithine aminotransferase, putative, expressed"
11_20653	LOC_Os03g44300	0	"protein pyruvate dehydrogenase E1 component subunit beta, putative, expressed"
11_21203	LOC_Os03g44310	0	"protein translation initiation factor eIF-2B delta subunit, putative, expressed"
12_30611	LOC_Os03g44484	1.00E-43	"protein DNA-directed RNA polymerase II 135 kDa polypeptide, putative, expressed"
11_20003	LOC_Os03g44520	1.00E-47	protein expressed protein
12_30169	LOC_Os03g44540	2.00E-86	"protein nuclear transcription factor Y subunit A-10, putative, expressed"
12_30590	LOC_Os03g44560	1.00E-101	"protein expp1 protein precursor, putative, expressed"
11_10360	LOC_Os03g44620	0	"protein dnaJ protein, putative, expressed"
11_20347	LOC_Os12g42550	4.00E-16	"protein brain acid soluble protein 1, putative, expressed"
11_10805	LOC_Os03g44010	4.00E-98	protein expressed protein
11_20300	LOC_Os03g44150	0	"protein ornithine aminotransferase, putative, expressed"
11_11375	LOC_Os03g40020	3.00E-93	"protein rf1 protein, mitochondrial precursor, putative, expressed"
12_30067	LOC_Os03g43020	7.00E-61	"protein prefoldin subunit 4, putative, expressed"
