barley opa_index	Brach gene	evalue	description
	Bradi3g30060	4.00E-86	none
	Bradi3g30070	0	none
	Bradi3g30080	0	none
	Bradi3g30090	0	none
	Bradi3g30100	2.00E-63	none
	Bradi3g30110	8.00E-70	none
	Bradi3g30120	2.00E-77	none
	Bradi3g30130	5.00E-132	none
	Bradi3g30140	9.00E-86	none
	Bradi3g30150	2.00E-65	none
	Bradi3g30160	0	none
12_31208	Bradi3g30170	3.00E-71	none
	Bradi3g30180	1.00E-67	none
	Bradi3g30190	6.00E-165	none
	Bradi3g30200	3.00E-80	none
	Bradi3g30210	0	none
	Bradi3g30220	5.00E-88	none
	Bradi3g30230	0	none
	Bradi3g30240	1.00E-127	none
	Bradi3g30250	1.00E-151	none
11_11100	Bradi3g30260	5.00E-18	none
	Bradi3g30270	2.00E-64	none
	Bradi3g30280	2.00E-157	none
	Bradi3g30290	3.00E-14	none
	Bradi3g30300	7.00E-17	none
	Bradi3g30310	4.00E-21	none
	Bradi3g30320	5.00E-48	none
	Bradi3g30330	1.00E-30	none
	Bradi3g30340	2.00E-23	none
12_30609	Bradi3g30350	6.00E-163	none
	Bradi3g30360	8.00E-68	none
	Bradi3g30370	1.00E-50	none
	Bradi3g30380	1.00E-103	none
	Bradi3g30390	0	none
	Bradi3g30400	4.00E-67	none
11_20386	Bradi3g30410	7.00E-25	none
	Bradi3g30420		none
	Bradi3g30430	2.00E-132	none
	Bradi3g30440	3.00E-40	none
	Bradi3g30450		none
	Bradi3g30460	5.00E-51	none
	Bradi3g30470	4.00E-124	none
	Bradi3g30480	0	none
	Bradi3g30490	2.00E-127	none
11_10220	Bradi3g30500	1.00E-83	none
	Bradi3g30510	1.00E-146	none
	Bradi3g30520	3.00E-135	none
	Bradi3g30530	0	none
	Bradi3g30540	2.00E-108	none
	Bradi3g30550	1.00E-105	none
12_30592	Bradi3g30560	0	none
	Bradi3g30570		none
	Bradi3g30580	1.00E-13	none
	Bradi3g30590	6.00E-109	none
12_10938	Bradi3g30600	2.00E-73	none
	Bradi3g30610	6.00E-83	none
	Bradi3g30620	3.00E-95	none
	Bradi3g30630	0	none
11_11484	Bradi3g30640	0	none
	Bradi3g30650	3.00E-154	none
12_11209	Bradi3g30660	2.00E-43	none
	Bradi3g30670	0	none
	Bradi3g30680	2.00E-47	none
	Bradi3g30690	6.00E-39	none
	Bradi3g30700		none
	Bradi3g30710	0	none
	Bradi3g30720		none
	Bradi3g30730	4.00E-15	none
	Bradi3g30740	5.00E-115	none
11_10833	Bradi3g30750	1.00E-76	none
	Bradi3g30760	6.00E-40	none
	Bradi3g30770	4.00E-17	none
	Bradi3g30780	2.00E-68	none
	Bradi3g30790	9.00E-53	none
	Bradi3g30800	7.00E-37	none
11_21357	Bradi3g30810	6.00E-102	none
11_11352	Bradi3g30820	4.00E-63	none
	Bradi3g30830	0	none
	Bradi3g30840		none
	Bradi3g30850	0	none
12_30059	Bradi3g30860	0	none
	Bradi3g30870	1.00E-59	none
11_21312	Bradi3g30880	0	none
11_10075	Bradi3g30890	1.00E-69	none
	Bradi3g31090	4.00E-178	none
	Bradi3g31100	0	none
	Bradi3g31110	0	none
	Bradi3g31120	8.00E-136	none
	Bradi3g31130	1.00E-86	none
12_31134	Bradi3g31140	0	none
	Bradi3g31150	1.00E-74	none
	Bradi3g31350		none
	Bradi3g31360		none
	Bradi3g31370	2.00E-158	none
	Bradi3g31380	4.00E-122	none
	Bradi3g31390	0	none
	Bradi3g31400	2.00E-53	none
	Bradi3g31410	3.00E-77	none
	Bradi3g31420	1.00E-76	none
	Bradi3g31430	8.00E-12	none
	Bradi3g31440	2.00E-145	none
	Bradi3g31450	1.00E-107	none
	Bradi3g31460	0	none
	Bradi3g31470		none
11_11502	Bradi3g31480	0	none
	Bradi3g31490	0	none
	Bradi3g31500	0	none
	Bradi3g31510	4.00E-25	none
12_11169	Bradi3g31520	2.00E-145	none
	Bradi3g31530	1.00E-59	none
	Bradi3g31540		none
	Bradi3g31550	0	none
	Bradi3g31560	6.00E-21	none
11_21000	Bradi3g31570	3.00E-140	none
	Bradi3g31580	4.00E-44	none
	Bradi3g31590	2.00E-153	none
	Bradi3g31600	2.00E-14	none
	Bradi3g31610		none
	Bradi3g31620	1.00E-23	none
12_30011	Bradi3g31630	5.00E-161	none
	Bradi3g31640	2.00E-74	none
	Bradi3g31650	1.00E-71	none
	Bradi3g31660		none
	Bradi3g31670	2.00E-34	none
	Bradi3g31680	1.00E-32	none
	Bradi3g31690	1.00E-134	none
	Bradi3g31700	9.00E-99	none
11_20810	Bradi3g31710	3.00E-47	none
	Bradi3g31720	2.00E-96	none
	Bradi3g31730	7.00E-35	none
	Bradi3g31740	3.00E-33	none
	Bradi3g31750	8.00E-75	none
	Bradi3g31760	0	none
	Bradi3g31770	4.00E-30	none
	Bradi3g31780	6.00E-35	none
	Bradi3g31790	8.00E-48	none
	Bradi3g31800	1.00E-85	none
	Bradi3g31810	7.00E-101	none
	Bradi3g31820	7.00E-99	none
	Bradi3g31830	1.00E-64	none
	Bradi3g31840	4.00E-79	none
	Bradi3g31850	1.00E-82	none
11_20912	Bradi3g31860	1.00E-97	none
	Bradi3g31870	1.00E-58	none
	Bradi3g31880	6.00E-111	none
	Bradi3g31890	1.00E-56	none
	Bradi3g31900	0	none
	Bradi3g31910	2.00E-48	none
	Bradi3g31920	2.00E-39	none
	Bradi3g31930	2.00E-14	none
	Bradi3g31940	1.00E-11	none
	Bradi3g31950	2.00E-110	none
	Bradi3g31960	1.00E-48	none
	Bradi3g31970	6.00E-106	none
	Bradi3g31980		none
11_10846	Bradi3g31990	3.00E-144	none
	Bradi3g32000	0	none
	Bradi3g32010	4.00E-133	none
	Bradi3g32020	5.00E-180	none
	Bradi3g32030	3.00E-71	none
	Bradi3g32040	3.00E-74	none
	Bradi3g32050		none
	Bradi3g32060	5.00E-106	none
	Bradi3g32070	1.00E-68	none
	Bradi3g32080	7.00E-92	none
	Bradi3g32090	1.00E-64	none
	Bradi3g32100	9.00E-48	none
12_11233	Bradi3g32110	2.00E-61	none
	Bradi3g32120		none
12_11233	Bradi3g32130	1.00E-114	none
	Bradi3g32140	5.00E-35	none
	Bradi3g32150	9.00E-144	none
	Bradi3g32160	4.00E-43	none
	Bradi3g32170		none
	Bradi3g32180	7.00E-82	none
11_10510	Bradi3g32190	2.00E-178	none
	Bradi3g32200	1.00E-53	none
	Bradi3g32210	0	none
	Bradi3g32220	6.00E-87	none
12_30990	Bradi3g32230	2.00E-104	none
	Bradi3g32240	0	none
	Bradi3g32250	2.00E-136	none
11_11406	Bradi3g32260	1.00E-38	none
	Bradi3g32270	4.00E-56	none
11_11405	Bradi3g32280	6.00E-58	none
	Bradi3g32290		none
	Bradi3g32300	3.00E-61	none
	Bradi3g32310		none
	Bradi3g32320	2.00E-34	none
	Bradi3g32330	0	none
	Bradi3g32340	2.00E-128	none
12_11272	Bradi3g32350	4.00E-52	none
	Bradi3g32360	1.00E-113	none
11_21243	Bradi3g32370	6.00E-42	none
12_30243	Bradi3g32380	0	none
	Bradi3g32390	2.00E-44	none
	Bradi3g32400	2.00E-66	none
	Bradi3g32410	8.00E-73	none
	Bradi3g32420	0	none
	Bradi3g32430	3.00E-40	none
	Bradi3g32440	2.00E-33	none
	Bradi3g32450	2.00E-50	none
	Bradi3g32460	8.00E-44	none
	Bradi3g32470	6.00E-75	none
	Bradi3g32480	2.00E-176	none
11_11256	Bradi3g32490	0	none
	Bradi3g32500	1.00E-80	none
	Bradi3g32510	3.00E-166	none
	Bradi3g32520	1.00E-127	none
	Bradi3g32530	5.00E-30	none
	Bradi3g32540	2.00E-17	none
	Bradi3g32550	1.00E-66	none
	Bradi3g32560	2.00E-39	none
	Bradi3g32570	5.00E-25	none
	Bradi3g32580	6.00E-36	none
	Bradi3g32590		none
	Bradi3g32600	2.00E-30	none
	Bradi3g32610	6.00E-82	none
	Bradi3g32620	1.00E-55	none
	Bradi3g32630	2.00E-116	none
	Bradi3g32640	5.00E-68	none
	Bradi3g32650	2.00E-16	none
	Bradi3g32660	5.00E-137	none
	Bradi3g32670		none
	Bradi3g32680	3.00E-11	none
	Bradi3g32690	0	none
	Bradi3g32700	2.00E-11	none
	Bradi3g32710	1.00E-99	none
	Bradi3g32720	1.00E-24	none
	Bradi3g32730	4.00E-55	none
	Bradi3g32740		none
	Bradi3g32750		none
	Bradi3g32760	9.00E-82	none
	Bradi3g32770	7.00E-45	none
	Bradi3g32780	2.00E-137	none
	Bradi3g32790		none
	Bradi3g32800	1.00E-62	none
	Bradi3g32810	4.00E-112	none
	Bradi3g32820	8.00E-88	none
	Bradi3g32830	0	none
	Bradi3g32840	3.00E-120	none
	Bradi3g32850	3.00E-71	none
	Bradi3g32860		none
	Bradi3g32870	4.00E-14	none
	Bradi3g32880	3.00E-121	none
	Bradi3g32890	4.00E-126	none
	Bradi3g32900	5.00E-45	none
	Bradi3g32910	1.00E-15	none
	Bradi3g32920	2.00E-69	none
	Bradi3g32930	1.00E-20	none
	Bradi3g32940	2.00E-12	none
	Bradi3g32950		none
	Bradi3g32960	0	none
	Bradi3g32970	4.00E-118	none
	Bradi3g32980	4.00E-111	none
	Bradi3g32990	4.00E-137	none
	Bradi3g33000		none
	Bradi3g33010	4.00E-22	none
	Bradi3g33020	2.00E-129	none
	Bradi3g33030	2.00E-177	none
	Bradi3g33040	0	none
	Bradi3g33050	9.00E-72	none
	Bradi3g33060	3.00E-47	none
	Bradi3g33070	8.00E-48	none
	Bradi3g33080	0	none
	Bradi3g33090	1.00E-58	none
	Bradi3g33100	3.00E-13	none
	Bradi3g33110	1.00E-130	none
	Bradi3g33120	5.00E-110	none
	Bradi3g33130	9.00E-82	none
	Bradi3g33140	3.00E-112	none
12_10198	Bradi3g33150	3.00E-121	none
	Bradi3g33160	2.00E-140	none
	Bradi3g33170	1.00E-75	none
	Bradi3g33180		none
	Bradi3g33190	0	none
	Bradi3g33200	1.00E-94	none
	Bradi3g33210	2.00E-35	none
	Bradi3g33220	2.00E-39	none
	Bradi3g33230	2.00E-104	none
	Bradi3g33240	1.00E-88	none
	Bradi3g33250	8.00E-67	none
	Bradi3g33260	2.00E-36	none
	Bradi3g33270	5.00E-13	none
	Bradi3g33280		none
	Bradi3g33290	8.00E-103	none
	Bradi3g33300	2.00E-30	none
	Bradi3g33310	6.00E-14	none
	Bradi3g33320		none
	Bradi3g33330	5.00E-111	none
	Bradi3g33340		none
	Bradi3g33350	2.00E-154	none
	Bradi3g33360	0	none
	Bradi3g33370	3.00E-149	none
	Bradi3g33380	4.00E-169	none
	Bradi3g33390	0	none
	Bradi3g33400	9.00E-98	none
	Bradi3g33410	4.00E-74	none
	Bradi3g33420		none
	Bradi3g33430	2.00E-133	none
12_11444	Bradi3g33440	1.00E-62	none
	Bradi3g33450	5.00E-36	none
12_20981	Bradi3g33460	5.00E-124	none
	Bradi3g33470	0	none
	Bradi3g33480		none
	Bradi3g33490	2.00E-175	none
	Bradi3g33500	8.00E-149	none
11_21333	Bradi3g33510	0	none
	Bradi3g33520	6.00E-118	none
	Bradi3g33530	1.00E-60	none
	Bradi3g33540	2.00E-152	none
11_10768	Bradi3g33550	5.00E-41	none
	Bradi3g33560	7.00E-19	none
	Bradi3g33570	9.00E-80	none
	Bradi3g33580		none
	Bradi3g33590	2.00E-69	none
	Bradi3g33600	8.00E-155	none
	Bradi3g33610		none
	Bradi3g33620	6.00E-76	none
	Bradi3g33630	6.00E-112	none
	Bradi3g33640	2.00E-54	none
	Bradi3g33650	0	none
	Bradi3g33660	1.00E-22	none
	Bradi3g33670	3.00E-11	none
	Bradi3g33680		none
	Bradi3g33690	3.00E-166	none
	Bradi3g33700	5.00E-112	none
	Bradi3g33710	1.00E-135	none
	Bradi3g33720	8.00E-158	none
12_11194	Bradi3g33730	3.00E-140	none
	Bradi3g33740	0	none
	Bradi3g33750	2.00E-16	none
	Bradi3g33760	6.00E-13	none
11_21053	Bradi3g33770	3.00E-45	none
12_11233	Bradi3g33780	2.00E-56	none
	Bradi3g33790	1.00E-75	none
	Bradi3g33800		none
	Bradi3g33810	2.00E-12	none
	Bradi3g33820	3.00E-75	none
	Bradi3g33830	0	none
	Bradi3g33840		none
11_20001	Bradi3g33850	0	none
11_10303	Bradi3g33860	0	none
	Bradi3g33870		none
11_10632	Bradi3g33880	5.00E-55	none
	Bradi3g33890	3.00E-91	none
	Bradi3g33900	0	none
12_30343	Bradi3g33910	6.00E-43	none
	Bradi3g33920	2.00E-86	none
	Bradi3g33930	2.00E-102	none
	Bradi3g33940	1.00E-150	none
	Bradi3g33950	0	none
	Bradi3g33960		none
11_20010	Bradi3g33970	2.00E-65	none
12_30350	Bradi3g33980	2.00E-127	none
	Bradi3g33990	0	none
	Bradi3g34000	4.00E-115	none
	Bradi3g34010	9.00E-13	none
12_30522	Bradi3g34020	0	none
	Bradi3g34030	2.00E-95	none
	Bradi3g34040	5.00E-126	none
	Bradi3g34050	2.00E-115	none
	Bradi3g34060		none
	Bradi3g34070	3.00E-82	none
	Bradi3g34080	2.00E-122	none
	Bradi3g34090	1.00E-125	none
	Bradi3g34100	0	none
11_20346	Bradi3g34110	4.00E-34	none
	Bradi3g34120	8.00E-92	none
	Bradi3g34130	3.00E-45	none
	Bradi3g34140	6.00E-15	none
	Bradi3g34150	0	none
11_10404	Bradi3g34160	2.00E-51	none
	Bradi3g34170		none
12_11107	Bradi3g34180	6.00E-179	none
	Bradi3g34190	7.00E-13	none
12_30110	Bradi3g34200	0	none
	Bradi3g34210		none
	Bradi3g34220	1.00E-30	none
	Bradi3g34230	5.00E-31	none
	Bradi3g34240	3.00E-118	none
	Bradi3g34250	0	none
	Bradi3g34260	3.00E-81	none
	Bradi3g34270	6.00E-168	none
	Bradi3g34280	8.00E-69	none
	Bradi3g34290	1.00E-165	none
	Bradi3g34300	1.00E-15	none
	Bradi3g34310	4.00E-59	none
11_10520	Bradi3g34320	2.00E-29	none
	Bradi3g34330		none
	Bradi3g34340	7.00E-116	none
	Bradi3g34350	3.00E-156	none
	Bradi3g34360	6.00E-51	none
	Bradi3g34370	8.00E-29	none
11_10987	Bradi3g34380	5.00E-24	none
	Bradi3g34390	1.00E-56	none
11_20798	Bradi3g34400	7.00E-125	none
	Bradi3g34410	2.00E-149	none
	Bradi3g34420		none
	Bradi3g34430		none
	Bradi3g34440		none
	Bradi3g34450	5.00E-159	none
	Bradi3g34460	7.00E-44	none
	Bradi3g34470	2.00E-123	none
	Bradi3g34480		none
11_11222	Bradi3g34490	0	none
	Bradi3g34500	0	none
	Bradi3g34510	9.00E-159	none
11_21217	Bradi3g34520	0	none
12_30158	Bradi3g34530	6.00E-115	none
	Bradi3g34540	0	none
	Bradi3g34550	2.00E-91	none
	Bradi3g34560	2.00E-71	none
	Bradi3g34570	8.00E-13	none
12_30786	Bradi3g34580	1.00E-68	none
12_30672	Bradi3g34590	0	none
12_30672	Bradi3g34600	9.00E-142	none
	Bradi3g34610	6.00E-123	none
	Bradi3g34620	0	none
	Bradi3g34630		none
	Bradi3g34640		none
	Bradi3g34650	1.00E-78	none
	Bradi3g34660	0	none
	Bradi3g34670	3.00E-74	none
	Bradi3g34680	3.00E-50	none
	Bradi3g34690	8.00E-43	none
	Bradi3g34700	2.00E-54	none
	Bradi3g34710	0	none
	Bradi3g34720	3.00E-135	none
	Bradi3g34730	4.00E-168	none
	Bradi3g34740	0	none
11_21508	Bradi3g34750	1.00E-94	none
11_21508	Bradi3g34760	3.00E-101	none
	Bradi3g34770		none
	Bradi3g34780	5.00E-124	none
	Bradi3g34790	2.00E-81	none
	Bradi3g34800	3.00E-161	none
	Bradi3g34810	1.00E-32	none
	Bradi3g34820	4.00E-165	none
	Bradi3g34830	0	none
11_21200	Bradi3g34840	5.00E-45	none
	Bradi3g34850	5.00E-49	none
	Bradi3g34860		none
	Bradi3g34870	2.00E-19	none
	Bradi3g34880	3.00E-95	none
	Bradi3g34890	0	none
	Bradi3g34900	1.00E-86	none
	Bradi3g34910	3.00E-96	none
	Bradi3g34920	1.00E-45	none
	Bradi3g34930	1.00E-77	none
	Bradi3g34940	0	none
	Bradi3g34950	2.00E-85	none
	Bradi3g34960	1.00E-63	none
	Bradi3g34970		none
11_20675	Bradi3g34980	3.00E-142	none
	Bradi3g34990	2.00E-148	none
	Bradi3g35000	4.00E-112	none
	Bradi3g35010	4.00E-58	none
11_20455	Bradi3g35020	1.00E-85	none
	Bradi3g35030	5.00E-29	none
11_20415	Bradi3g35040	5.00E-91	none
	Bradi3g35050	2.00E-64	none
	Bradi3g35060	2.00E-66	none
	Bradi3g35070	4.00E-81	none
	Bradi3g35080		none
	Bradi3g35090	3.00E-49	none
	Bradi3g35100	2.00E-118	none
	Bradi3g35110	2.00E-34	none
	Bradi3g35120	5.00E-51	none
	Bradi3g35130		none
	Bradi3g35140	2.00E-87	none
	Bradi3g35150	1.00E-109	none
	Bradi3g35160	4.00E-103	none
	Bradi3g35170	9.00E-26	none
12_20429	Bradi3g35180	5.00E-156	none
	Bradi3g35190	1.00E-69	none
	Bradi3g35200	3.00E-48	none
	Bradi3g35210	2.00E-45	none
11_20294	Bradi3g35220	4.00E-94	none
	Bradi3g35230	2.00E-100	none
	Bradi3g35240	3.00E-39	none
	Bradi3g35250	7.00E-41	none
	Bradi3g35260	2.00E-56	none
12_30639	Bradi3g35270	5.00E-28	none
	Bradi3g35280	3.00E-43	none
	Bradi3g35290		none
	Bradi3g35300	5.00E-23	none
12_30011	Bradi3g35310	0	none
12_30515	Bradi3g35320	1.00E-87	none
	Bradi3g35330	2.00E-88	none
	Bradi3g35340	2.00E-86	none
11_10490	Bradi3g35350	0	none
	Bradi3g35360		none
	Bradi3g35370	6.00E-151	none
	Bradi3g35380	3.00E-80	none
	Bradi3g35390	1.00E-112	none
	Bradi3g35400	3.00E-119	none
	Bradi3g35410	4.00E-67	none
	Bradi3g35420		none
	Bradi3g35430	6.00E-22	none
	Bradi3g35440		none
	Bradi3g35450	5.00E-23	none
	Bradi3g35460		none
11_10461	Bradi3g35470	5.00E-79	none
	Bradi3g35480	1.00E-36	none
	Bradi3g35490	7.00E-65	none
	Bradi3g35500	2.00E-21	none
	Bradi3g35510	0	none
	Bradi3g35520	1.00E-46	none
	Bradi3g35530		none
	Bradi3g35540	4.00E-29	none
	Bradi3g35550	0	none
12_11089	Bradi3g35560	3.00E-47	none
	Bradi3g35570		none
	Bradi3g35580		none
11_20265	Bradi3g35590	4.00E-150	none
	Bradi3g35600		none
	Bradi3g35610	1.00E-98	none
	Bradi3g35620	3.00E-69	none
	Bradi3g35630	2.00E-78	none
	Bradi3g35640	1.00E-96	none
	Bradi3g35650	1.00E-113	none
12_30472	Bradi3g35660	7.00E-119	none
11_11132	Bradi3g35670	0	none
11_11132	Bradi3g35680	0	none
	Bradi3g35690	1.00E-14	none
12_30472	Bradi3g35700	5.00E-121	none
11_11132	Bradi3g35710	8.00E-35	none
	Bradi3g35720	9.00E-57	none
11_20833	Bradi3g35730	1.00E-57	none
	Bradi3g35740	2.00E-140	none
	Bradi3g35750	3.00E-31	none
	Bradi3g35760	1.00E-11	none
	Bradi3g35770	8.00E-127	none
	Bradi3g35780		none
	Bradi3g35790	2.00E-28	none
	Bradi3g35800	2.00E-36	none
	Bradi3g35810	2.00E-40	none
12_10452	Bradi3g35820	0	none
	Bradi3g35830	1.00E-45	none
	Bradi3g35840	2.00E-29	none
	Bradi3g35850	2.00E-53	none
	Bradi3g35860	0	none
	Bradi3g35870	1.00E-166	none
	Bradi3g35880	2.00E-22	none
	Bradi3g35890	2.00E-24	none
	Bradi3g35900	4.00E-94	none
	Bradi3g35910	2.00E-146	none
	Bradi3g35920	2.00E-26	none
	Bradi3g35930		none
	Bradi3g35940	6.00E-148	none
	Bradi3g35950		none
	Bradi3g35960	2.00E-52	none
	Bradi3g35970		none
12_30310	Bradi3g35980	6.00E-89	none
	Bradi3g35990	2.00E-41	none
	Bradi3g36000		none
	Bradi3g36010	0	none
	Bradi3g36020	3.00E-34	none
	Bradi3g36030		none
	Bradi3g36040	1.00E-61	none
	Bradi3g36050		none
	Bradi3g36060	3.00E-54	none
	Bradi3g36070		none
12_30237	Bradi3g36080	5.00E-56	none
	Bradi3g36090	1.00E-17	none
	Bradi3g36100	2.00E-17	none
	Bradi3g36110	5.00E-100	none
	Bradi3g36120	4.00E-68	none
	Bradi3g36130	8.00E-110	none
12_30702	Bradi3g36140	0	none
11_10239	Bradi3g36150	0	none
	Bradi3g36160	0	none
11_10431	Bradi3g36170	0	none
	Bradi3g36180	3.00E-131	none
	Bradi3g36190	8.00E-140	none
12_31463	Bradi3g36200	1.00E-73	none
	Bradi3g36210	1.00E-162	none
	Bradi3g36220	4.00E-101	none
	Bradi3g36230		none
	Bradi3g36240	3.00E-134	none
	Bradi3g36250	2.00E-65	none
	Bradi3g36260	6.00E-16	none
	Bradi3g36270	1.00E-123	none
	Bradi3g36280	4.00E-134	none
	Bradi3g36290	1.00E-66	none
	Bradi3g36300		none
	Bradi3g36310		none
	Bradi3g36320	4.00E-36	none
	Bradi3g36330	1.00E-135	none
	Bradi3g36340	8.00E-66	none
	Bradi3g36350	7.00E-121	none
	Bradi3g36360	9.00E-48	none
	Bradi3g36370	8.00E-52	none
11_20441	Bradi3g36380	1.00E-65	none
11_10783	Bradi3g36390	3.00E-24	none
	Bradi3g36400	2.00E-136	none
	Bradi3g36410	3.00E-23	none
	Bradi3g36420	0	none
	Bradi3g36430	1.00E-90	none
	Bradi3g36440	2.00E-158	none
	Bradi3g36450	2.00E-123	none
	Bradi3g36460	3.00E-132	none
	Bradi3g36470	9.00E-78	none
	Bradi3g36480	3.00E-112	none
	Bradi3g36490	0	none
	Bradi3g36500	2.00E-33	none
	Bradi3g36510	2.00E-57	none
	Bradi3g36520	4.00E-115	none
11_20674	Bradi3g36530	2.00E-50	none
12_10166	Bradi3g36540	0	none
	Bradi3g36550	6.00E-12	none
	Bradi3g36560	1.00E-11	none
	Bradi3g36570	7.00E-27	none
12_20505	Bradi3g36580	5.00E-69	none
	Bradi3g36590	1.00E-28	none
	Bradi3g36600	4.00E-61	none
	Bradi3g36610	9.00E-28	none
	Bradi3g36620		none
	Bradi3g36630	2.00E-113	none
	Bradi3g36640	6.00E-111	none
	Bradi3g36650	4.00E-47	none
	Bradi3g36660	2.00E-70	none
	Bradi3g36670	3.00E-26	none
12_21449	Bradi3g36680	8.00E-78	none
	Bradi3g36690	3.00E-33	none
	Bradi3g36700	4.00E-164	none
	Bradi3g36710	3.00E-25	none
	Bradi3g36720	4.00E-28	none
	Bradi3g36730		none
	Bradi3g36740	6.00E-32	none
	Bradi3g36750	2.00E-52	none
11_10127	Bradi3g36760	1.00E-117	none
	Bradi3g36770	0	none
	Bradi3g36780	8.00E-112	none
	Bradi3g36790	3.00E-58	none
	Bradi3g36800	7.00E-36	none
	Bradi3g36810	8.00E-95	none
	Bradi3g36820	2.00E-52	none
	Bradi3g36830		none
12_20448	Bradi3g36840	5.00E-68	none
	Bradi3g36850		none
	Bradi3g36860	1.00E-168	none
	Bradi3g36870		none
	Bradi3g36880	2.00E-61	none
	Bradi3g36890	1.00E-145	none
	Bradi3g36900	5.00E-52	none
	Bradi3g36910	3.00E-112	none
	Bradi3g36920	0	none
12_30487	Bradi3g36930	0	none
	Bradi3g36940	8.00E-106	none
	Bradi3g36950	2.00E-134	none
	Bradi3g36960	2.00E-58	none
	Bradi3g36970	2.00E-89	none
	Bradi3g36980	4.00E-70	none
	Bradi3g36990	5.00E-54	none
	Bradi3g37000	1.00E-108	none
	Bradi3g37010	2.00E-139	none
	Bradi3g37020	0	none
	Bradi3g37030	3.00E-83	none
	Bradi3g37040	9.00E-31	none
	Bradi3g37050		none
	Bradi3g37060	1.00E-34	none
	Bradi3g37070	2.00E-18	none
	Bradi3g37080	4.00E-119	none
	Bradi3g37090		none
	Bradi3g37100	5.00E-34	none
	Bradi3g37110	9.00E-126	none
	Bradi3g37120	2.00E-110	none
12_30151	Bradi3g37130	6.00E-113	none
	Bradi3g37140	0	none
	Bradi3g37150		none
	Bradi3g37160	2.00E-34	none
	Bradi3g37170	5.00E-23	none
	Bradi3g37180	1.00E-13	none
	Bradi3g37190	7.00E-45	none
12_10452	Bradi3g37200	0	none
	Bradi3g37210	3.00E-121	none
	Bradi3g37220	2.00E-95	none
	Bradi3g37230		none
12_10579	Bradi3g37240	0	none
	Bradi3g37250	6.00E-51	none
	Bradi3g37260	0	none
	Bradi3g37270	0	none
	Bradi3g37280	3.00E-151	none
	Bradi3g37290	2.00E-151	none
11_21473	Bradi3g37300	0	none
	Bradi3g37310	2.00E-33	none
	Bradi3g37320	8.00E-13	none
12_21081	Bradi3g37330	9.00E-159	none
12_11318	Bradi3g37340	4.00E-91	none
	Bradi3g37350	1.00E-170	none
	Bradi3g37360	3.00E-30	none
	Bradi3g37370	1.00E-172	none
	Bradi3g37380	2.00E-86	none
	Bradi3g37390	2.00E-21	none
	Bradi3g37400	3.00E-86	none
	Bradi3g37410	2.00E-16	none
	Bradi3g37420	4.00E-26	none
	Bradi3g37430		none
	Bradi3g37440	4.00E-14	none
	Bradi3g37450		none
	Bradi3g37460	3.00E-166	none
	Bradi3g37470		none
	Bradi3g37480		none
	Bradi3g37490	4.00E-18	none
	Bradi3g37500	8.00E-14	none
	Bradi3g37510		none
	Bradi3g37520	3.00E-55	none
	Bradi3g37530	0	none
	Bradi3g37540	1.00E-90	none
	Bradi3g37550	1.00E-83	none
11_11497	Bradi3g37560	2.00E-49	none
	Bradi3g37570	3.00E-147	none
	Bradi3g37580	6.00E-131	none
11_20892	Bradi3g37590	2.00E-105	none
	Bradi3g37600	1.00E-116	none
	Bradi3g37610	4.00E-157	none
	Bradi3g37620	0	none
	Bradi3g37630	2.00E-29	none
11_11291	Bradi3g37640	2.00E-90	none
	Bradi3g37650	0	none
	Bradi3g37660		none
	Bradi3g37670	2.00E-99	none
11_10180	Bradi3g37680	2.00E-100	none
	Bradi3g37690	2.00E-80	none
	Bradi3g37700		none
	Bradi3g37710	9.00E-74	none
	Bradi3g37720	7.00E-40	none
	Bradi3g37730	2.00E-14	none
	Bradi3g37740	9.00E-20	none
	Bradi3g37750	9.00E-13	none
	Bradi3g37760		none
	Bradi3g37770	4.00E-70	none
	Bradi3g37780	9.00E-17	none
	Bradi3g37790	5.00E-145	none
	Bradi3g37800	2.00E-67	none
	Bradi3g37810	5.00E-55	none
	Bradi3g37820	1.00E-50	none
	Bradi3g37830	0	none
	Bradi3g37840		none
	Bradi3g37850	2.00E-129	none
	Bradi3g37860		none
	Bradi3g37870	3.00E-23	none
	Bradi3g37880	1.00E-136	none
	Bradi3g37890	5.00E-52	none
	Bradi3g37900		none
	Bradi3g37910	4.00E-74	none
	Bradi3g37920	3.00E-70	none
	Bradi3g37930	2.00E-33	none
12_30651	Bradi3g37940	0	none
	Bradi3g37950	3.00E-113	none
	Bradi3g37960	8.00E-19	none
	Bradi3g37970	2.00E-86	none
11_10724	Bradi3g37980	0	none
11_10724	Bradi3g37990	0	none
	Bradi3g38000	3.00E-38	none
	Bradi3g38010	1.00E-115	none
	Bradi3g38020	1.00E-11	none
	Bradi3g38030	1.00E-28	none
	Bradi3g38040	5.00E-111	none
	Bradi3g38050	3.00E-58	none
	Bradi3g38060	8.00E-135	none
	Bradi3g38070	2.00E-67	none
	Bradi3g38080	1.00E-92	none
	Bradi3g38090	6.00E-88	none
	Bradi3g38100	0	none
	Bradi3g38110		none
	Bradi3g38120	7.00E-14	none
	Bradi3g38130		none
12_30014	Bradi3g38140	9.00E-61	none
	Bradi3g38150	1.00E-91	none
12_30563	Bradi3g38160	0	none
	Bradi3g38170	8.00E-38	none
	Bradi3g38180		none
